代號,總成本,總損益(淨),獲利次數,損失次數,總交易次數,勝率%,平均報酬,平均持倉時間(日)
2383,1701,33699,3,0,3,100.0,0.1118,42.333333333333336
2385,1757,-57,2,2,4,50.0,0.004649999999999998,97.0
2387,1271,2479,6,2,8,75.0,0.0359875,34.25
2388,1404,11986,7,1,8,87.5,0.0683375,25.0
2390,342,458,2,2,4,50.0,0.02845,26.5
2392,1675,-6225,3,4,7,42.86,-0.030785714285714284,70.57142857142857
2393,1284,-1784,2,3,5,40.0,-0.0015600000000000002,29.6
2395,4668,25332,2,1,3,66.67,0.028533333333333338,96.0
2397,676,-6276,1,1,2,50.0,-0.029699999999999997,81.5
2399,245,-4675,0,3,3,0.0,-0.10706666666666668,24.0
2401,920,1380,6,3,9,66.67,0.04396666666666666,33.44444444444444
2402,544,-5044,2,3,5,40.0,-0.038900000000000004,18.0
2404,2067,-18817,2,3,5,40.0,-0.031059999999999997,50.0
2405,596,-1896,4,5,9,44.44,-0.01258888888888889,18.444444444444443
2406,1105,6645,8,2,10,80.0,0.047939999999999997,17.5
2408,1740,-14170,3,3,6,50.0,-0.03218333333333332,15.666666666666666
2409,438,-2128,3,3,6,50.0,-0.007316666666666661,44.333333333333336
2412,1277,20223,2,0,2,100.0,0.1,801.5
2413,820,6580,6,2,8,75.0,0.0529,25.75
2414,739,5911,5,1,6,83.33,0.07353333333333334,129.83333333333334
2415,770,-2670,3,3,6,50.0,-0.05196666666666667,21.5
2417,604,3246,3,2,5,60.0,0.019659999999999997,35.0
2419,391,5029,3,1,4,75.0,0.057175000000000004,34.5
2420,1426,2624,4,3,7,57.14,0.028900000000000002,106.57142857142857
2421,501,-2601,2,2,4,50.0,-0.0022749999999999958,49.75
2423,641,1209,3,2,5,60.0,0.022159999999999996,147.0
2424,0,0,0,0,0,0.0,,
2425,970,8880,5,1,6,83.33,0.05118333333333334,29.5
2426,753,-1783,6,4,10,60.0,-0.005710000000000002,29.1
2427,275,2795,4,0,4,100.0,0.084325,62.75
2428,2209,-12759,2,2,4,50.0,-0.022699999999999998,40.75
2429,0,0,0,0,0,0.0,,
2430,1152,-12352,1,6,7,14.29,-0.06638571428571428,143.28571428571428
2431,411,3289,4,1,5,80.0,0.057479999999999996,36.8
2433,1491,109,3,3,6,50.0,0.00735,196.0
2434,418,2332,5,2,7,71.43,0.05317142857142858,39.857142857142854
2436,904,-19654,0,5,5,0.0,-0.11162000000000001,15.0
2438,455,-2315,3,4,7,42.86,-0.0201,43.42857142857143
2439,6077,26023,5,3,8,62.5,0.030612500000000004,24.875
2440,433,-2683,3,3,6,50.0,-0.019799999999999998,45.833333333333336
2441,1292,-10742,2,3,5,40.0,-0.019200000000000002,79.8
2442,469,1491,5,2,7,71.43,0.0435,50.57142857142857
2443,275,-1195,2,3,5,40.0,-0.0338,23.8
2444,759,12141,6,2,8,75.0,0.14375,23.875
2449,647,5103,3,1,4,75.0,0.03534999999999999,48.75
2450,2142,-22042,2,4,6,33.33,-0.03354999999999999,171.66666666666666
2451,4231,3969,5,4,9,55.56,0.001266666666666663,113.0
2453,573,5827,6,1,7,85.71,0.06845714285714286,53.142857142857146
2454,11804,-91304,3,3,6,50.0,-0.02363333333333333,33.0
2455,1418,6732,2,2,4,50.0,-0.005374999999999998,30.5
2457,244,1566,2,1,3,66.67,0.03283333333333333,40.333333333333336
2458,2652,16348,6,3,9,66.67,0.03733333333333333,34.44444444444444
2459,1099,2901,3,2,5,60.0,0.014679999999999999,61.4
2460,649,-669,4,3,7,57.14,0.003028571428571428,54.142857142857146
2461,301,-2301,1,2,3,33.33,-0.05096666666666667,26.666666666666668
2462,1167,9383,6,2,8,75.0,0.0582,70.875
2464,1608,8342,5,2,7,71.43,0.023242857142857145,62.42857142857143
2465,1213,-21853,2,8,10,20.0,-0.07930999999999999,34.4
2466,1355,20095,6,1,7,85.71,0.09232857142857143,90.42857142857143
2467,767,5933,3,1,4,75.0,0.021699999999999997,56.5
2468,221,829,2,1,3,66.67,0.029,38.333333333333336
2471,136,-1486,0,1,1,0.0,-0.0614,41.0
2472,1425,-24375,2,4,6,33.33,-0.0593,18.666666666666668
2474,7584,-84584,2,4,6,33.33,-0.054366666666666674,42.833333333333336
2476,1045,255,5,3,8,62.5,0.006062500000000002,61.75
2477,496,-6296,2,3,5,40.0,-0.03872,20.4
2478,2092,-24242,5,6,11,45.45,-0.03311818181818182,43.81818181818182
2480,566,8334,3,0,3,100.0,0.09366666666666668,99.66666666666667
2481,1239,1661,4,2,6,66.67,0.030766666666666664,20.166666666666668
2482,322,1778,3,1,4,75.0,0.04442499999999999,78.25
2483,621,-6291,2,4,6,33.33,-0.039,71.83333333333333
2484,886,484,4,4,8,50.0,-0.007762499999999999,31.0
2485,1594,-11394,3,6,9,33.33,-0.043577777777777764,39.888888888888886
2486,984,-3754,3,4,7,42.86,-0.014400000000000005,48.42857142857143
2488,1205,1795,4,3,7,57.14,0.009428571428571429,68.28571428571429
2489,886,5564,7,2,9,77.78,0.04534444444444444,60.666666666666664
2491,236,104,2,1,3,66.67,0.06110000000000001,15.666666666666666
2492,2696,19364,4,2,6,66.67,0.03651666666666667,17.833333333333332
2493,629,21,2,2,4,50.0,0.004975000000000004,135.25
2495,458,5092,4,1,5,80.0,0.06942,115.2
2496,5030,28570,6,4,10,60.0,0.034999999999999996,43.2
2497,1469,-21619,2,5,7,28.57,-0.05655714285714286,22.857142857142858
2498,6052,31848,6,4,10,60.0,0.017730000000000003,25.7
2501,383,-2333,1,3,4,25.0,-0.034124999999999996,88.75
2504,532,1078,5,3,8,62.5,0.016287499999999996,31.625
2505,1140,3260,9,3,12,75.0,0.044074999999999996,37.25
2506,505,1395,5,2,7,71.43,0.026685714285714285,134.28571428571428
2509,797,-6997,2,4,6,33.33,-0.048683333333333335,54.666666666666664
2511,462,-2132,3,3,6,50.0,-0.01895,46.5
2514,184,-234,1,1,2,50.0,-0.004049999999999998,155.0
2515,573,2017,6,3,9,66.67,0.02978888888888889,80.22222222222223
2516,353,-2123,2,4,6,33.33,-0.04878333333333334,123.33333333333333
2520,1741,-991,6,6,12,50.0,-0.01090833333333333,38.0
2524,736,-5136,2,3,5,40.0,-0.027060000000000008,152.2
2527,242,3408,2,0,2,100.0,0.0867,108.0
2528,464,-264,3,2,5,60.0,0.025959999999999993,122.8
2530,255,-2405,1,2,3,33.33,-0.04426666666666667,36.666666666666664
2534,648,-1148,3,2,5,60.0,-0.014280000000000001,44.2
2535,302,-1552,1,1,2,50.0,-0.025699999999999994,96.5
2536,1081,-3881,4,4,8,50.0,-0.0120375,136.375
2537,505,615,4,3,7,57.14,0.022757142857142854,46.142857142857146
2538,259,-799,1,2,3,33.33,-0.044333333333333336,44.0
2539,192,2958,1,0,1,100.0,0.097,106.0
2540,0,0,0,0,0,0.0,,
2542,963,-8263,1,2,3,33.33,-0.05083333333333332,19.0
2543,260,-570,2,2,4,50.0,0.009850000000000001,52.0
2545,2057,-29357,2,7,9,22.22,-0.067,53.44444444444444
2546,748,11152,3,0,3,100.0,0.09206666666666667,160.0
2547,638,3162,4,3,7,57.14,0.016914285714285705,67.0
2548,3052,9048,5,3,8,62.5,0.0192,73.875
2597,1340,21310,5,0,5,100.0,0.10212000000000002,98.0
2601,616,-496,5,3,8,62.5,0.013274999999999999,32.25
2603,394,-44,3,2,5,60.0,0.01772,54.6
2605,662,-6712,2,4,6,33.33,-0.03819999999999999,94.16666666666667
2606,715,-13015,0,4,4,0.0,-0.099425,103.5
2607,418,-268,3,2,5,60.0,0.00894,87.6
2608,851,-21201,0,4,4,0.0,-0.131375,310.0
2609,1367,7733,5,7,12,41.67,-0.030424999999999994,41.416666666666664
2610,505,-1715,3,3,6,50.0,-0.017199999999999997,79.66666666666667
2611,129,-559,1,1,2,50.0,-0.016,86.0
2612,1182,3168,4,2,6,66.67,0.010550000000000002,82.0
2613,246,-1396,1,1,2,50.0,-0.0011999999999999997,14.5
2614,848,7922,7,2,9,77.78,0.06007777777777777,35.111111111111114
2615,631,-5931,2,4,6,33.33,-0.041449999999999994,82.16666666666667
2616,437,-2687,1,2,3,33.33,-0.040233333333333336,96.33333333333333
2617,500,-8900,1,4,5,20.0,-0.08721999999999999,141.6
2618,323,-3723,1,3,4,25.0,-0.06745,95.0
2630,215,3435,2,0,2,100.0,0.10014999999999999,32.0
2633,900,-2600,2,3,5,40.0,-0.011240000000000003,133.4
2634,1191,5309,4,2,6,66.67,0.0394,67.5
2636,731,-2831,2,3,5,40.0,-0.020999999999999998,50.6
2637,1112,-1162,3,3,6,50.0,-0.012033333333333332,118.66666666666667
2642,1111,17239,5,1,6,83.33,0.09088333333333336,119.5
2701,229,-2679,0,3,3,0.0,-0.06753333333333333,380.0
2702,203,-3153,0,2,2,0.0,-0.08524999999999999,164.5
2704,568,3882,3,1,4,75.0,0.050525,174.5
2705,542,-2222,3,4,7,42.86,-0.022128571428571435,101.71428571428571
2706,375,925,2,2,4,50.0,0.009899999999999999,321.5
2707,9604,-73104,3,5,8,37.5,-0.041662500000000005,128.375
2712,680,-8130,1,3,4,25.0,-0.05197500000000001,20.25
2722,336,-386,1,1,2,50.0,-0.0003500000000000031,55.5
2723,9081,16319,4,4,8,50.0,0.005212499999999998,32.0
2727,10880,-15180,6,5,11,54.55,-0.0025181818181818183,96.72727272727273
2731,7599,29301,9,5,14,64.29,0.02225,50.42857142857143
2739,638,2612,3,1,4,75.0,0.05224999999999999,40.75
2748,499,6701,2,0,2,100.0,0.08410000000000001,105.5
2801,187,-487,1,1,2,50.0,-0.006650000000000003,81.0
2809,1004,-8254,2,4,6,33.33,-0.03568333333333333,83.16666666666667
2812,354,-1004,3,2,5,60.0,-0.01258,402.4
2816,646,-2246,3,4,7,42.86,-0.014885714285714289,67.28571428571429
2820,232,318,2,1,3,66.67,0.023100000000000006,165.66666666666666
2832,124,-2624,0,1,1,0.0,-0.1141,456.0
2834,335,-345,3,2,5,60.0,-0.0017799999999999982,161.4
2836,202,578,2,1,3,66.67,0.0257,151.0
2838,288,2442,3,1,4,75.0,0.063975,299.75
2841,514,836,5,3,8,62.5,0.022137499999999997,118.0
2845,358,442,3,2,5,60.0,0.011959999999999998,231.8
2849,416,284,3,2,5,60.0,0.009240000000000002,127.8
2850,761,7239,4,1,5,80.0,0.05382,94.2
2851,392,-842,1,2,3,33.33,-0.015399999999999997,27.666666666666668
2852,423,-6273,1,4,5,20.0,-0.07946,169.0
2855,770,-2070,4,3,7,57.14,0.008114285714285702,109.71428571428571
2867,323,-5953,0,4,4,0.0,-0.107075,70.5
2880,0,0,0,0,0,0.0,,
2881,1070,17980,4,0,4,100.0,0.107775,76.5
2882,1590,16760,5,1,6,83.33,0.06805000000000001,86.83333333333333
2883,442,1988,4,2,6,66.67,0.029799999999999997,115.33333333333333
2884,399,6251,3,0,3,100.0,0.09806666666666668,281.0
2885,477,1523,3,2,5,60.0,0.023699999999999995,63.4
2886,855,8795,5,0,5,100.0,0.06644,68.2
2887,597,7053,6,1,7,85.71,0.07274285714285715,98.0
2888,469,-1639,3,4,7,42.86,-0.022257142857142857,146.85714285714286
2889,313,4267,4,0,4,100.0,0.097325,96.75
2890,309,4291,4,0,4,100.0,0.097325,112.0
2891,712,11288,6,0,6,100.0,0.10015,98.33333333333333
2892,364,5536,3,0,3,100.0,0.09623333333333334,238.0
2897,61,-841,0,1,1,0.0,-0.1065,511.0
2901,473,9377,2,0,2,100.0,0.1297,110.5
2903,716,-4466,3,4,7,42.86,-0.02272857142857143,63.42857142857143
2904,656,-10256,1,4,5,20.0,-0.07878,128.0
2905,973,2027,5,3,8,62.5,0.018325000000000004,66.5
2906,230,1220,2,1,3,66.67,0.03206666666666667,66.66666666666667
2908,284,2916,2,0,2,100.0,0.06035,101.5
2910,368,582,1,1,2,50.0,-0.002450000000000001,86.0
2911,715,-3365,4,4,8,50.0,-0.007012500000000005,21.875
2912,8498,36002,4,2,6,66.67,0.03928333333333333,109.5
2913,683,217,4,3,7,57.14,0.013657142857142859,38.714285714285715
2915,1959,13841,4,1,5,80.0,0.04586,57.8
2923,574,3926,3,1,4,75.0,0.034325,33.75
2929,1250,-10060,1,5,6,16.67,-0.08563333333333334,40.0
2936,430,-1080,1,2,3,33.33,-0.0327,111.33333333333333
2939,1842,11808,3,2,5,60.0,0.0503,4.4
3002,295,1115,3,1,4,75.0,0.042575,126.0
3003,2093,3907,4,3,7,57.14,0.021657142857142854,38.714285714285715
3004,1643,3957,3,2,5,60.0,0.02866,49.8
3005,1055,8395,3,2,5,60.0,0.02826,24.4
3006,1622,-10222,2,4,6,33.33,-0.03388333333333333,15.0
3008,83487,1491513,4,0,4,100.0,0.114425,23.0
3010,1347,8403,4,1,5,80.0,0.04566000000000001,61.6
3011,274,4206,4,0,4,100.0,0.1316,37.75
3013,1203,-4753,5,7,12,41.67,-0.02485,50.666666666666664
3014,958,15742,5,0,5,100.0,0.10482,62.6
3015,729,8171,3,1,4,75.0,0.036250000000000004,48.0
3016,736,4164,3,2,5,60.0,0.028799999999999992,29.6
3017,233,-5583,0,2,2,0.0,-0.12745,9.0
3018,603,-12053,2,1,3,66.67,0.015433333333333327,30.0
3019,1630,13420,4,1,5,80.0,0.07056,32.4
3021,320,-1570,1,3,4,25.0,-0.03064999999999999,40.25
3022,1773,14677,4,3,7,57.14,0.0717,58.142857142857146
3023,5345,47155,4,1,5,80.0,0.08238,47.4
3024,607,-3487,4,6,10,40.0,-0.02975,51.7
3025,581,6639,4,1,5,80.0,0.0928,18.6
3026,3709,31041,5,3,8,62.5,0.0370875,38.625
3027,924,146,6,4,10,60.0,-0.005579999999999999,25.7
3028,337,1713,2,1,3,66.67,0.029366666666666666,347.3333333333333
3029,1244,14206,7,2,9,77.78,0.05207777777777778,49.111111111111114
3030,1609,-2859,3,3,6,50.0,-0.00145,83.83333333333333
3031,603,-2853,4,4,8,50.0,-0.007637500000000002,30.0
3032,995,-6095,3,3,6,50.0,0.003783333333333333,57.333333333333336
3033,544,-6694,1,4,5,20.0,-0.07206000000000001,171.0
3034,7204,-9204,3,2,5,60.0,0.0162,50.0
3035,1028,-6928,2,3,5,40.0,-0.04,23.4
3036,1464,28486,5,0,5,100.0,0.1265,157.2
3037,1404,-9354,3,2,5,60.0,0.015059999999999999,84.2
3038,504,2656,5,2,7,71.43,0.04915714285714285,34.57142857142857
3040,1929,-8679,5,5,10,50.0,-0.0015799999999999987,66.2
3041,1148,-5248,4,5,9,44.44,-0.020411111111111106,24.444444444444443
3042,1690,-2690,3,3,6,50.0,-0.018850000000000002,88.0
3043,462,1938,6,3,9,66.67,0.06657777777777778,11.555555555555555
3044,2912,6788,3,3,6,50.0,0.007316666666666673,29.5
3045,2394,-4094,2,2,4,50.0,-0.0087,94.25
3046,750,580,4,4,8,50.0,0.007399999999999997,24.25
3047,634,1536,6,3,9,66.67,0.019033333333333333,53.77777777777778
3048,712,-12812,2,5,7,28.57,-0.08665714285714286,26.142857142857142
3049,504,-2964,4,4,8,50.0,-0.012887500000000005,14.125
3050,822,2328,9,3,12,75.0,0.02590000000000001,30.75
3051,347,3653,5,1,6,83.33,0.11259999999999999,13.166666666666666
3052,432,-3922,2,4,6,33.33,-0.0448,85.33333333333333
3054,568,-3718,2,3,5,40.0,-0.03792,92.2
3055,776,3774,4,2,6,66.67,0.02685,56.833333333333336
3056,674,-2324,2,2,4,50.0,-0.044575000000000004,47.75
3057,869,7471,7,2,9,77.78,0.050577777777777784,19.555555555555557
3058,397,-2677,2,3,5,40.0,-0.025840000000000002,33.6
3059,632,2918,3,2,5,60.0,0.026860000000000002,27.8
3060,4220,16830,5,3,8,62.5,0.0504125,47.875
3062,836,2964,5,2,7,71.43,0.03165714285714286,33.285714285714285
3090,1470,-3020,3,4,7,42.86,-0.02499999999999999,61.285714285714285
3094,1008,4492,6,2,8,75.0,0.0346375,46.5
3130,1712,-1212,1,1,2,50.0,-0.0014000000000000054,55.0
3138,247,-1487,1,3,4,25.0,-0.107325,15.75
3149,1357,-16047,2,7,9,22.22,-0.06124444444444445,29.444444444444443
3164,1709,5541,5,4,9,55.56,0.02706666666666666,22.77777777777778
3167,842,7208,3,1,4,75.0,0.046950000000000006,55.5
3189,498,-9698,0,1,1,0.0,-0.1053,34.0
3209,440,-5490,1,3,4,25.0,-0.0589,117.25
3229,1093,-843,4,5,9,44.44,-0.02297777777777777,18.444444444444443
3231,1083,-433,4,3,7,57.14,-0.0014,75.28571428571429
3257,1753,-9653,2,3,5,40.0,-0.02146,23.8
3266,363,887,2,2,4,50.0,0.056,34.75
3296,502,2648,3,2,5,60.0,0.02942,22.4
3305,1695,-1845,5,5,10,50.0,-0.010109999999999997,48.0
3308,191,-771,2,1,3,66.67,-0.012733333333333331,28.666666666666668
3311,389,9161,3,1,4,75.0,0.160975,37.25
3312,375,695,2,2,4,50.0,0.003425000000000001,28.0
3321,317,4033,3,1,4,75.0,0.0849,36.75
3338,1247,-15597,1,5,6,16.67,-0.07813333333333333,25.666666666666668
3346,2354,21546,5,3,8,62.5,0.048825,41.25
3356,5853,-71253,5,9,14,35.71,-0.04503571428571429,37.785714285714285
3376,2007,7093,3,1,4,75.0,0.041925,33.5
3380,783,317,4,2,6,66.67,0.014466666666666664,16.166666666666668
3383,535,-2835,3,4,7,42.86,-0.03635714285714286,30.428571428571427
3406,9586,37214,5,3,8,62.5,0.030074999999999998,15.375
3413,2107,693,2,1,3,66.67,0.04743333333333333,20.0
3416,757,543,1,1,2,50.0,-0.008050000000000002,61.0
3419,933,1367,6,4,10,60.0,0.01182,38.1
3432,753,-7143,4,5,9,44.44,-0.03852222222222223,38.22222222222222
3437,1114,-3664,3,3,6,50.0,0.004383333333333332,17.666666666666668
3443,11487,55613,6,3,9,66.67,0.041688888888888886,34.22222222222222
3450,3727,-50277,3,6,9,33.33,-0.05255555555555555,30.77777777777778
3454,5553,-54753,3,7,10,30.0,-0.04052000000000001,45.1
3481,295,-4565,1,3,4,25.0,-0.0617,48.75
3494,701,-3571,4,6,10,40.0,-0.023339999999999993,29.4
3501,857,3293,2,1,3,66.67,0.02183333333333333,154.33333333333334
3504,3650,-44400,5,8,13,38.46,-0.05203076923076923,25.307692307692307
3515,1250,21750,3,0,3,100.0,0.112,108.0
3518,1321,-8221,3,4,7,42.86,-0.008914285714285713,33.42857142857143
3528,633,5317,2,1,3,66.67,0.0512,116.66666666666667
3530,3567,-43297,2,5,7,28.57,-0.04462857142857143,26.142857142857142
3532,1765,4735,2,3,5,40.0,-0.004980000000000001,25.0
3533,2335,20265,1,2,3,33.33,-0.015166666666666662,69.0
3535,724,7026,5,3,8,62.5,0.061575,21.625
3536,478,1582,4,3,7,57.14,0.01607142857142857,17.714285714285715
3543,521,749,4,1,5,80.0,0.035739999999999994,23.2
3545,2512,-16962,4,5,9,44.44,-0.010955555555555559,23.88888888888889
3550,350,3650,3,1,4,75.0,0.06242499999999999,93.5
3557,1260,-6020,5,4,9,55.56,0.030077777777777783,78.33333333333333
3563,8778,68872,8,3,11,72.73,0.044463636363636365,28.727272727272727
3576,821,1679,5,5,10,50.0,-0.014559999999999995,38.5
3583,2124,7876,4,2,6,66.67,0.023783333333333333,52.833333333333336
3588,986,-5886,3,3,6,50.0,-0.015616666666666668,21.833333333333332
3591,815,-1415,4,3,7,57.14,-0.009985714285714287,31.142857142857142
3593,597,-4587,2,7,9,22.22,-0.052233333333333326,20.88888888888889
3596,2564,7536,4,3,7,57.14,0.010885714285714287,34.42857142857143
3605,827,2123,2,2,4,50.0,0.00014999999999999736,57.75
3607,1404,-4954,3,3,6,50.0,-0.01066666666666667,20.5
3617,2749,-4449,3,3,6,50.0,-0.008649999999999998,95.83333333333333
3622,1440,-7040,4,5,9,44.44,-0.020644444444444448,22.11111111111111
3645,1800,-1650,4,4,8,50.0,0.004249999999999999,23.875
3653,4286,14564,4,2,6,66.67,0.03535,15.166666666666666
3661,3574,45826,3,2,5,60.0,0.01968,21.6
3665,3768,-59268,1,3,4,25.0,-0.061625000000000006,20.0
3669,723,2177,3,2,5,60.0,0.006180000000000001,51.2
3673,4986,-75286,3,7,10,30.0,-0.06118,33.9
3679,1567,-22917,1,5,6,16.67,-0.07621666666666667,79.16666666666667
3682,410,-820,3,3,6,50.0,-0.010250000000000002,29.166666666666668
3686,551,-201,3,5,8,37.5,-0.012125,45.75
3694,819,5331,6,2,8,75.0,0.050937500000000004,57.125
3701,60,-60,0,1,1,0.0,-0.0088,3.0
3702,1318,11832,5,1,6,83.33,0.05723333333333333,64.0
3703,656,-5186,3,5,8,37.5,-0.0331,88.625
3704,917,-3467,4,5,9,44.44,-0.016511111111111112,34.666666666666664
3705,1430,-9480,2,3,5,40.0,-0.033979999999999996,66.4
3706,854,8096,5,1,6,83.33,0.062349999999999996,53.833333333333336
3708,860,17040,2,0,2,100.0,0.13455,31.5
3711,362,5438,1,0,1,100.0,0.0947,2.0
3712,321,5179,2,0,2,100.0,0.10125,16.0
3714,676,-16676,0,2,2,0.0,-0.11595,2.5
4104,2748,25702,7,2,9,77.78,0.05461111111111111,148.77777777777777
4106,1189,2361,4,3,7,57.14,0.025914285714285716,54.142857142857146
4108,2133,5217,9,5,14,64.29,0.0021214285714285736,42.357142857142854
4119,2737,25163,4,1,5,80.0,0.045439999999999994,56.0
4133,1056,8894,3,2,5,60.0,0.058600000000000006,103.4
4137,11217,-59717,5,6,11,45.45,-0.025718181818181817,31.181818181818183
4142,1736,6964,7,3,10,70.0,0.02133,33.3
4155,2819,-2369,5,6,11,45.45,-0.01381818181818182,22.363636363636363
4164,1078,-4628,1,2,3,33.33,-0.041766666666666674,127.66666666666667
4190,4194,-7094,5,4,9,55.56,-0.011011111111111114,40.22222222222222
4306,464,-1594,2,4,6,33.33,-0.019116666666666667,104.66666666666667
4414,706,-6306,2,7,9,22.22,-0.0678111111111111,41.44444444444444
4426,1890,-9040,2,3,5,40.0,-0.03345999999999999,41.2
4438,1372,2128,1,1,2,50.0,0.014399999999999996,33.5
4439,2999,-19499,2,2,4,50.0,-0.024874999999999994,23.0
4526,896,-3996,3,4,7,42.86,-0.03171428571428571,102.71428571428571
4532,883,-1733,2,4,6,33.33,-0.028316666666666667,71.5
4536,2768,-6968,2,2,4,50.0,-0.014825000000000001,46.5
4540,2243,18327,7,2,9,77.78,0.038599999999999995,26.0
4545,621,6779,3,0,3,100.0,0.06196666666666667,47.333333333333336
4551,3132,7468,2,2,4,50.0,-0.002525000000000003,16.0
4552,905,-13455,1,3,4,25.0,-0.066975,114.0
4555,296,-3596,0,1,1,0.0,-0.0678,141.0
4557,1202,1398,2,1,3,66.67,0.012333333333333335,247.0
4560,1457,18643,5,0,5,100.0,0.0812,34.8
4562,383,6897,2,0,2,100.0,0.1212,128.5
4564,1571,-15171,2,5,7,28.57,-0.04491428571428572,30.428571428571427
4566,525,-2125,1,1,2,50.0,-0.023350000000000003,38.5
4571,987,-13287,0,2,2,0.0,-0.07095,77.5
4572,472,4928,1,0,1,100.0,0.0643,27.0
4576,1201,599,1,1,2,50.0,0.00764999999999999,33.5
4581,369,-5269,0,2,2,0.0,-0.07400000000000001,149.0
4720,340,2810,3,1,4,75.0,0.0559,205.75
4722,787,-4887,2,3,5,40.0,-0.02902,124.2
4737,3965,20035,6,5,11,54.55,0.03725454545454546,48.72727272727273
4739,2157,-19457,2,4,6,33.33,-0.05691666666666667,28.5
4746,4224,-10774,6,6,12,50.0,-0.0036999999999999997,31.083333333333332
4755,1246,20404,5,0,5,100.0,0.10794000000000001,45.8
4763,3449,-7749,3,2,5,60.0,0.005699999999999999,59.8
4764,1119,-12359,1,2,3,33.33,-0.05876666666666667,82.66666666666667
4766,4162,11838,3,2,5,60.0,0.0225,85.0
4807,141,-441,0,1,1,0.0,-0.0181,32.0
4904,1952,6748,3,2,5,60.0,0.025739999999999996,250.2
4906,686,1114,3,2,5,60.0,0.014119999999999999,35.2
4912,4140,-49740,2,4,6,33.33,-0.049850000000000005,56.166666666666664
4915,955,-10155,2,2,4,50.0,-0.042925000000000005,28.0
4916,2117,-14117,4,7,11,36.36,-0.03443636363636364,24.727272727272727
4919,415,-3465,1,2,3,33.33,-0.03930000000000001,18.333333333333332
4927,3252,3248,6,6,12,50.0,-0.007808333333333331,41.583333333333336
4930,508,1742,4,1,5,80.0,0.052579999999999995,48.4
4934,694,-374,5,4,9,55.56,0.012466666666666666,25.22222222222222
4935,3567,3933,7,5,12,58.33,0.009058333333333333,53.166666666666664
4938,2452,12598,5,2,7,71.43,0.035842857142857135,28.714285714285715
4942,762,-5462,1,3,4,25.0,-0.059099999999999986,46.25
4943,2037,18863,4,2,6,66.67,0.03575,15.333333333333334
4952,1023,11027,4,1,5,80.0,0.06996,49.2
4956,679,771,4,3,7,57.14,0.013542857142857143,19.571428571428573
4958,2883,31117,5,1,6,83.33,0.068,33.666666666666664
4960,549,8551,4,0,4,100.0,0.111525,34.75
4961,1469,-7429,3,4,7,42.86,-0.0082,140.71428571428572
4967,0,0,0,0,0,0.0,,
4968,4364,-66564,2,3,5,40.0,-0.03316,12.4
4976,1988,-17138,4,5,9,44.44,-0.04265555555555555,45.333333333333336
4977,3585,36115,6,2,8,75.0,0.059512499999999996,46.75
4989,0,0,0,0,0,0.0,,
4994,4791,-14041,4,5,9,44.44,-0.03314444444444445,10.777777777777779
4999,1262,-4662,2,3,5,40.0,-0.01434,150.6
5007,2100,-17150,2,4,6,33.33,-0.03243333333333334,174.66666666666666
5203,1982,-182,2,2,4,50.0,0.013049999999999999,121.75
5215,3660,-1760,5,6,11,45.45,-0.00326363636363636,46.81818181818182
5225,1251,-12451,1,4,5,20.0,-0.050980000000000004,13.4
5234,2278,22072,6,1,7,85.71,0.0676857142857143,42.714285714285715
5243,927,-8577,2,2,4,50.0,-0.027075000000000005,42.5
5258,0,0,0,0,0,0.0,,
5269,14938,-25738,5,2,7,71.43,0.046400000000000004,14.857142857142858
5283,390,2840,1,1,2,50.0,0.07390000000000001,80.0
5284,1290,-190,2,2,4,50.0,-0.0005750000000000026,122.75
5285,2217,5083,4,2,6,66.67,0.026833333333333334,30.333333333333332
5288,1937,28863,3,0,3,100.0,0.09106666666666667,56.333333333333336
5388,2291,22209,5,1,6,83.33,0.06586666666666667,108.66666666666667
5434,1990,-10290,3,3,6,50.0,-0.010433333333333334,56.333333333333336
5469,1450,10890,7,3,10,70.0,0.04638,55.7
5471,1641,-21241,2,5,7,28.57,-0.061085714285714285,78.42857142857143
5484,388,-498,3,3,6,50.0,-0.008483333333333329,34.833333333333336
5515,128,-3128,0,2,2,0.0,-0.16065,184.5
5519,535,-2835,3,3,6,50.0,-0.0046,54.166666666666664
5521,482,-1622,3,4,7,42.86,-0.022128571428571425,88.14285714285714
5522,1703,6497,5,2,7,71.43,0.029400000000000003,44.714285714285715
5525,466,1734,3,1,4,75.0,0.043675,62.5
5531,632,4718,6,2,8,75.0,0.05325,56.625
5533,181,-331,1,1,2,50.0,-0.003799999999999998,231.5
5534,3667,-3467,5,4,9,55.56,0.008833333333333334,79.66666666666667
5538,803,197,2,2,4,50.0,0.017300000000000003,158.5
5546,369,8131,1,0,1,100.0,0.1439,35.0
5607,497,1903,3,2,5,60.0,0.0303,71.6
5608,316,-3746,1,3,4,25.0,-0.06605,165.0
5706,1879,21721,6,1,7,85.71,0.08087142857142858,181.0
5871,1309,-14209,1,2,3,33.33,-0.05146666666666667,11.0
5876,982,14758,4,0,4,100.0,0.093175,105.5
5880,375,5425,4,0,4,100.0,0.09182500000000002,103.75
5906,652,3408,5,3,8,62.5,0.012162500000000003,31.25
5907,1601,-1351,4,5,9,44.44,-0.01163333333333333,73.44444444444444
6005,656,4714,7,2,9,77.78,0.053311111111111115,99.55555555555556
6024,1590,5510,5,2,7,71.43,0.03895714285714285,127.71428571428571
